,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
328,-33.0,0.15669680689741028,False,True,False,3,1.4785171747207642,0.84375
329,-58.0,0.15625864763900957,False,True,False,28,0.9341627359390259,0.75
330,-46.0,0.156008821225688,False,True,False,16,2.3008313179016113,0.8515625
331,-138.0,0.15510654408119753,False,True,False,58,1.7202351093292236,0.78125
332,-31.0,0.15509103342678943,False,True,False,1,1.7496700286865234,0.8203125
333,-90.0,0.1535477750811543,True,False,False,100,1.1055192947387695,0.8515625
334,-467.0,0.15130702064523416,False,True,False,147,1.3832921981811523,0.8203125
335,-194.0,0.14989132804530142,False,True,False,94,3.3980154991149902,0.8515625
336,-169.0,0.14856314798438167,False,True,False,89,1.5926432609558105,0.765625
337,-123.0,0.14763009569960805,False,True,False,63,1.6963574886322021,0.796875
338,-55.0,0.14711426779826248,False,True,False,35,0.7646297216415405,0.7734375
339,-159.0,0.14581069513855918,False,True,False,89,0.684516429901123,0.703125
340,-154.0,0.14502540032377664,False,True,False,54,2.7091095447540283,0.8203125
341,-46.0,0.1447935336325512,False,True,False,16,1.58189058303833,0.7578125
342,-66.0,0.14412897979530964,False,True,False,46,1.5637948513031006,0.8515625
343,-33.0,0.14408574542509633,False,True,False,3,0.8628786206245422,0.8359375
344,-130.0,0.14293760075591994,False,True,False,80,1.1513683795928955,0.78125
345,-147.0,0.14141624612181364,True,False,False,107,1.7886667251586914,0.8359375
346,-152.0,0.14040165532945179,False,True,False,72,1.0834940671920776,0.765625
347,-179.0,0.13915756281549155,False,True,False,89,1.5968282222747803,0.796875
348,-138.0,0.1383527449377271,False,True,False,58,1.9693100452423096,0.7421875
349,-125.0,0.13663401413591275,True,False,False,125,1.7873300313949585,0.8359375
350,-33.0,0.13659302803055579,False,True,False,3,1.1692848205566406,0.796875
351,-164.0,0.1355859201620053,False,True,False,74,14.4133939743042,0.7890625
352,-36.0,0.13550458894508458,False,True,False,6,1.9385759830474854,0.84375
353,-191.0,0.13454586592099363,False,True,False,71,0.6900006532669067,0.765625
354,-184.0,0.13342035812199418,False,True,False,84,0.7387564778327942,0.8515625
355,-82.0,0.13286113983699183,False,True,False,42,14.708452224731445,0.796875
356,-82.0,0.1323042654603306,False,True,False,42,0.7989440560340881,0.7734375
357,-137.0,0.13155223885728143,False,True,False,57,1.7794662714004517,0.828125
358,-77.0,0.13106637069012772,False,True,False,37,1.1323047876358032,0.796875
359,-67.0,0.13071295114908624,False,True,False,27,1.5291459560394287,0.7890625
360,-117.0,0.13036048460133623,False,True,False,27,2.5414156913757324,0.7734375
361,-48.0,0.13012603507426102,False,True,False,18,0.4596022367477417,0.8046875
362,-232.0,0.12841957351208005,True,False,False,132,2.23945951461792,0.75
363,-214.0,0.12721802556584255,False,True,False,94,1.0277819633483887,0.8359375
364,-142.0,0.1260529291366316,False,True,False,92,0.853975772857666,0.796875
365,-190.0,0.12504847863949675,False,True,False,80,16.31159210205078,0.8125
366,-93.0,0.12364331470058852,True,False,False,113,1.8265190124511719,0.78125
367,-171.0,0.1225232087427305,False,True,False,91,2.0181212425231934,0.8203125
