,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
147,-101.0,0.926117955150873,False,True,False,11,0.0,0.0
148,-21.0,0.9260253433553579,False,True,False,1,0.0,0.0
149,-104.0,0.9247297502207423,False,True,False,14,0.0,0.0
150,-21.0,0.9246372772457203,False,True,False,1,0.0,0.0
151,-32.0,0.924452359036644,False,True,False,2,0.0,0.0
152,-31.0,0.9243599138007403,False,True,False,1,0.0,0.0
153,-32.0,0.9241750510615794,False,True,False,2,0.0,0.0
154,-21.0,0.9240826335564732,False,True,False,1,0.0,0.0
155,-90.0,0.9231589666492314,False,True,False,10,0.0,0.0
156,-22.0,0.9229743440874912,False,True,False,2,0.0,0.0
157,-34.0,0.922605209724625,False,True,False,4,0.0,0.0
158,-57.0,0.9219595797926239,False,True,False,7,0.0,0.0
159,-21.0,0.9218673838346446,False,True,False,1,0.0,0.0
160,-92.0,0.9207617512037513,False,True,False,12,0.0,0.0
161,-21.0,0.9206696750286308,False,True,False,1,0.0,0.0
162,-23.0,0.9203935017452919,False,True,False,3,0.0,0.0
163,-180.0,0.917636321217512,False,False,True,30,0.0,0.0
164,-21.0,0.9175445575853903,False,True,False,1,0.0,0.0
165,-33.0,0.9172693217435339,False,True,False,3,0.0,0.0
166,-21.0,0.9171775948113596,False,True,False,1,0.0,0.0
167,-21.0,0.9170858770518785,False,True,False,1,0.0,0.0
168,-55.0,0.91662742581277,False,True,False,5,0.0,0.0
169,-34.0,0.9162608298364241,False,True,False,4,0.0,0.0
170,-21.0,0.9161692037534405,False,True,False,1,0.0,0.0
171,-21.0,0.9160775868330652,False,True,False,1,0.0,0.0
172,-32.0,0.9158943804764744,False,True,False,2,0.0,0.0
173,-21.0,0.9158027910384268,False,True,False,1,0.0,0.0
174,-22.0,0.915619639638247,False,True,False,2,0.0,0.0
175,-210.0,0.9128767599498572,False,False,True,30,0.0,0.0
176,-21.0,0.9127854722738622,False,True,False,1,0.0,0.0
177,-21.0,0.9126941937266349,False,True,False,1,0.0,0.0
178,-21.0,0.9126029243072622,False,True,False,1,0.0,0.0
179,-47.0,0.9119642938749234,False,True,False,7,0.0,0.0
180,-32.0,0.9117819101357914,False,True,False,2,0.0,0.0
181,-89.0,0.9109616345815785,False,True,False,9,0.0,0.0
182,-21.0,0.9108705384181204,False,True,False,1,0.0,0.0
183,-31.0,0.9107794513642786,False,True,False,1,0.0,0.0
